Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length_duplicated_0,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,83327061,7,5,363,11595,357,0,51.85714286,134.5739308,5792,0,2319.0,3170.403917,143.5068015,0.144010839,7575187.364,25100000.0,83300000,1,83300000,13900000.0,34000000.0,83300000,1,40317,10079.25,13281.92414,28178,85,0,0,0,0,220,168,0.084006323,0.060004516,0,5792,919.8461538,2164.536396,4685217.808,0,0,0,0,1,0,0,0,0,996.5,51.85714286,2319.0,220,0,0,0,0,0,0,7,363,5,11595,251,235,2,20,3.0,0.0,3,3,83300000.0,0.0,83300000,83300000,1
56803,92151188,6,9,11607,62,8675,0,1934.5,3378.317791,20,0,6.888888889,5.30199124,126.6288613,0.162775981,6582227.714,22800000.0,85600000,1,92200000,18400000.0,40600000.0,91000000,45,91000000,11400000.0,30100000.0,85600000,1,0,0,0,0,132,192,0.065110392,0.097665588,0,8675,729.6875,2175.629923,4733365.563,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,30360.0,0.0,30360,30360,45500000.0,56800000.0,85600000,5335857,0
56566,5,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,400000.0,5.0,0.0,5,5,5,5.0,0.0,5,5,0,0.0,0.0,0,0,0,0,0,0,64,0,400000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,4499,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,179,2,2,74,138,37,37,37.0,0.0,69,69,69.0,0.0,1184357.54189944,22346.3687150838,59.6666666667,63.3113997107,128,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,0,0,0,0,40,40,11173.1843575419,11173.1843575419,37,69,49.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,62.25,37.0,69.0,40,0,0,0,0,0,0,2,74,2,138,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,488786,3,4,433,2279,427,0,144.3333333,244.8148961,2267,0,569.75,1131.503535,5548.440422,14.32119578,81464.33333,167721.6104,422294,4,455030,227515.0,275459.1035,422294,32736,456173,152057.6667,262526.8097,455197,4,0,0,0,0,72,92,6.137655334,8.183540445,0,2267,339.0,793.0373798,628908.2857,0,0,0,1,0,0,0,0,1,387.4285714,144.3333333,569.75,72,0,0,0,0,0,0,3,433,4,2279,8192,237,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
1720,45,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,177777.7778,44444.44444,45.0,0.0,45,45,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22222.22222,22222.22222,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
80,5973428,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.008896734,0.669632245,1991142.667,3421018.279,5941351,18,5973428,2986714.0,4178487.717,5941351,32077,0,0.0,0.0,0,0,0,0,0,0,72,32,0.502224184,0.167408061,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
58688,52,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,38461.5384615385,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19230.7692307692,19230.7692307692,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,426,2038,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,81650835,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.024494544,81700000.0,0.0,81700000,81700000,81700000,81700000.0,0.0,81700000,81700000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.024494544,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,81700000.0,0.0,81700000,81700000,1
53,214,2,2,132,388,66,66,66.0,0.0,194,194,194.0,0.0,2429906.542,18691.58879,71.33333333,117.4918437,207,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,9345.794393,9345.794393,66,194,117.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,146.5,66.0,194.0,64,0,0,0,0,0,0,2,132,2,388,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,98291270,4,6,383,11595,377,0,95.75,187.5213321,5792,0,1932.5,2179.547086,121.8622976,0.101738435,10900000.0,32800000.0,98300000,3,98300000,32800000.0,56700000.0,98300000,4,21587,4317.4,5782.874095,11241,46,0,0,0,0,124,200,0.040695374,0.061043061,0,5792,1089.454545,1823.338771,3324564.273,1,0,0,0,0,0,0,0,1,1198.4,95.75,1932.5,124,0,0,0,0,0,0,4,383,6,11595,0,235,1,20,0.0,0.0,0,0,98300000.0,0.0,98300000,98300000,1
80,10105219,5,5,2222,807,1448,0,444.4,653.5141926538,807,0,161.4,360.9013715685,299.7461014947,0.9895876576,1122802.11111111,3330380.78855333,10003724,75,101495,25373.75,16725.5263270447,36102,416,10072878,2518219.5,4990404.99062601,10003799,3731,0,0,0,0,172,168,0.4947938288,0.4947938288,0,1448,275.3636363636,501.2935811932,251295.254545455,0,0,0,1,0,0,0,0,1,302.9,444.4,161.4,172,0,0,0,0,0,0,5,2222,5,807,65535,69,2,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,84652216,8,6,387,11595,381,0,48.375,134.4171944,5792,0,1932.5,2181.008184,141.5438433,0.165382558,6511708.923,23400000.0,84500000,0,84500000,12100000.0,31900000.0,84500000,0,148520,29704.0,59798.27359,136276,13,0,0,0,0,252,200,0.094504319,0.070878239,0,5792,798.8,1620.522323,2626092.6,0,0,0,0,1,0,0,0,0,855.8571429,48.375,1932.5,252,0,0,0,0,0,0,8,387,6,11595,251,235,2,20,2039.0,0.0,2039,2039,84500000.0,0.0,84500000,84500000,1
80,64753,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2201.078258,179559.2482,138.9896993,8094.125,15059.55736,39760,15,24003,12001.5,15593.82585,23028,975,64734,12946.8,18159.97872,39760,187,0,0,0,0,72,132,46.32989977,92.65979955,0,5840,1162.7,1918.795458,3681776.011,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30977,2,2,60,222,30,30,30.0,0.0,111,111,111.0,0.0,9103.528424,129.1280628,10325.66667,17879.38314,30971,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,64.56403138,64.56403138,30,111,62.4,44.36552716,1968.3,0,0,0,0,0,0,0,0,1,78.0,30.0,111.0,40,0,0,0,0,0,0,2,60,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,83569141,5,7,342,11595,330,0,68.4,146.2696141,4344,0,1656.428571,1760.597234,142.8398073,0.143593674,7597194.636,25100000.0,83400000,18,83400000,20900000.0,41700000.0,83400000,192,83600000,13900000.0,34000000.0,83400000,48,0,0,0,0,144,232,0.059830698,0.083762977,0,4344,918.6923077,1498.376087,2245130.897,1,0,0,0,0,0,0,0,1,995.25,68.4,1656.428571,144,0,0,0,0,0,0,5,342,7,11595,0,235,2,20,12017.0,0.0,12017,12017,83400000.0,0.0,83400000,83400000,1
80,223550,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,53.6792663834,8.9465443972,223550.0,0.0,223550,223550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,4.4732721986,4.4732721986,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,42340,30016,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1989,5,0,12,0,6,0,2.4,3.286335345,0,0,0.0,0.0,6033.182504,2513.826043,497.25,571.8923996,999,0,1989,497.25,571.8923996,999,0,0,0.0,0.0,0,0,0,0,0,0,136,0,2513.826043,0.0,0,6,2.0,3.098386677,9.6,0,0,0,0,1,0,0,0,0,2.4,2.4,0.0,136,0,0,0,0,0,0,5,12,0,0,251,-1,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,8109421,8,4,232,250,30,28,29.0,1.0690449676,79,46,62.5,19.0525588833,59.4370424226,1.4797603923,737220.090909091,2392256.39953879,7949581,3,8011394,1144484.85714286,3000955.50294127,7949933,3,8078283,2692761.0,4663992.80246218,8078276,3,0,0,0,0,256,128,0.9865069282,0.4932534641,28,79,39.2307692308,18.7667873567,352.1923076923,0,0,0,0,0,0,0,0,0,42.5,29.0,62.5,256,0,0,0,0,0,0,8,232,4,250,-1,-1,7,32,31142.0,0.0,31142,31142,7949581.0,0.0,7949581,7949581,0
9003,59,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,16949.15254,16949.15254,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,30440,1,1,42,122,42,42,42.0,0.0,122,122,122.0,0.0,5387.6478318003,65.703022339,30440.0,0.0,30440,30440,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,32.8515111695,32.8515111695,42,122,68.6666666667,46.1880215352,2133.3333333333,0,0,0,0,0,0,0,0,1,103.0,42.0,122.0,32,0,0,0,0,0,0,1,42,1,122,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
4129,44,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,181818.1818,45454.54545,44.0,0.0,44,44,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,22727.27273,22727.27273,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
59822,12,1,1,6,0,6,6,6.0,0.0,0,0,0.0,0.0,500000.0,166666.6667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,40,83333.33333,83333.33333,0,6,4.0,3.464101615,12.0,1,0,0,0,1,0,0,0,1,6.0,6.0,0.0,20,0,0,0,0,0,0,1,6,1,0,0,29200,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
52003,28,1,2,6,611,6,6,6.0,0.0,605,6,305.5,423.5569619,22000000.0,107142.8571,14.0,16.97056275,26,2,0,0.0,0.0,0,0,2,2.0,0.0,2,2,0,0,0,0,20,40,35714.28571,71428.57143,6,605,155.75,299.5,89700.25,0,0,0,0,1,1,0,0,2,207.6666667,6.0,305.5,20,0,0,0,0,0,0,1,6,2,611,389,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,0
8010,58,1,1,2,6,2,2,2.0,0.0,6,6,6.0,0.0,137931.0345,34482.75862,58.0,0.0,58,58,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,20,17241.37931,17241.37931,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5.0,2.0,6.0,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,1
53,233,2,2,86,222,43,43,43.0,0.0,111,111,111.0,0.0,1321888.41201717,17167.3819742489,77.6666666667,94.3256769567,183,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,8583.6909871245,8583.6909871245,43,111,70.2,37.2451339104,1387.2,0,0,0,0,0,0,0,0,1,87.75,43.0,111.0,64,0,0,0,0,0,0,2,86,2,222,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
1094,9,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,666666.6667,222222.2222,9.0,0.0,9,9,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,111111.1111,111111.1111,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
41942,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,126,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
53,143,2,2,76,108,38,38,38.0,0.0,54,54,54.0,0.0,1286713.287,27972.02797,47.66666667,80.82903769,141,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,64,64,13986.01399,13986.01399,38,54,44.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,55.5,38.0,54.0,64,0,0,0,0,0,0,2,76,2,108,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,23273,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,85.9364929317,23273.0,0.0,23273,23273,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,42.9682464659,42.9682464659,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,229,29,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,1174,4,1,24,0,6,6,6.0,0.0,0,0,0.0,0.0,20442.93015,4258.943782,293.5,557.3039267,1129,1,1174,391.3333333,674.3458559,1170,1,0,0.0,0.0,0,0,0,0,0,0,80,32,3407.155026,851.7887564,0,6,5.0,2.449489743,6.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,80,0,0,0,0,0,0,4,24,1,0,0,118,3,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1411892,4,0,24,0,6,6,6.0,0.0,0,0,0.0,0.0,16.9984673,2.833077884,470630.6667,815154.4942,1411890,1,1411892,470630.6667,815154.4942,1411890,1,0,0.0,0.0,0,0,0,0,0,0,80,0,2.833077884,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,7.5,6.0,0.0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,1
53,31283,2,2,94,542,47,47,47.0,0.0,271,271,271.0,0.0,20330.530959307,127.8649745868,10427.6666666667,18055.1863001558,31276,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,63.9324872934,63.9324872934,47,271,136.6,122.6898528812,15052.8,0,0,0,0,0,0,0,0,1,170.75,47.0,271.0,40,0,0,0,0,0,0,2,94,2,542,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
443,139357,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28.70325854,46452.33333,51935.76094,102564,68,139357,69678.5,46507.12011,102564,36793,0,0.0,0.0,0,0,0,0,0,0,104,40,21.5274439,7.175814634,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,42408,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,3,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,64,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,1
53,24126,2,2,84,310,42,42,42.0,0.0,155,155,155.0,0.0,16330.92929,165.7962364,8042.0,13923.95644,24120,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,82.89811821,82.89811821,42,155,87.2,61.892649,3830.7,0,0,0,0,0,0,0,0,1,109.0,42.0,155.0,40,0,0,0,0,0,0,2,84,2,310,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,40401140,12,12,370,21958,370,0,30.83333333,106.8097998,4344,0,1829.833333,1371.183287,552.6576725,0.594042643,1756571.304,8415485.848,40400000,0,40400000,3672830.909,12200000.0,40400000,143,20691,1881.0,5338.502149,17961,185,0,0,0,0,396,392,0.297021322,0.297021322,0,4344,893.12,1307.930564,1710682.36,0,0,0,1,0,0,0,0,1,930.3333333,30.83333333,1829.833333,396,0,0,0,0,0,0,12,370,12,21958,65535,939,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5704517,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7011987167,1901505.66666667,3272443.65386516,5680172,6,5704517,2852258.5,3999273.62491797,5680172,24345,0,0.0,0.0,0,0,0,0,0,0,104,40,0.5258990376,0.1752996792,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
443,192070,15,10,2293,4840,1448,0,152.8666666667,374.9854981323,1448,0,484.0,627.2750592842,37137.5019524132,130.1608788463,8002.9166666667,13483.5190282084,37515,1,192070,13719.2857142857,15681.4726517465,37782,1,157044,17449.3333333333,28485.2622596317,70720,2,0,0,0,0,492,328,78.0965273078,52.0643515385,0,1448,274.3461538462,499.8414102339,249841.435384615,0,0,0,1,0,0,0,0,0,285.32,152.8666666667,484.0,492,0,0,0,0,0,0,15,2293,10,4840,65535,1120,7,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,84638236,9,6,422,11595,422,0,46.88888889,140.6666667,5792,0,1932.5,2181.008184,141.9807473,0.177224866,6045588.286,22600000.0,84500000,1,84500000,10600000.0,29900000.0,84500000,1,147584,29516.8,59398.542,135373,9,0,0,0,0,296,200,0.106334919,0.070889946,0,5792,751.0625,1577.844245,2489592.463,0,0,0,0,1,0,0,0,0,801.1333333,46.88888889,1932.5,296,0,0,0,0,0,0,9,422,6,11595,251,235,1,32,1989.0,0.0,1989,1989,84500000.0,0.0,84500000,84500000,1
53,48240,1,1,58,107,58,58,58.0,0.0,107,107,107.0,0.0,3420.39801,41.45936982,48240.0,0.0,48240,48240,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,20,20.72968491,20.72968491,58,107,74.33333333,28.29016319,800.3333333,0,0,0,0,0,0,0,0,1,111.5,58.0,107.0,32,0,0,0,0,0,0,1,58,1,107,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0
1501,79,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,75949.36709,25316.4557,79.0,0.0,79,79,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,12658.22785,12658.22785,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
53,138,2,2,96,128,48,48,48.0,0.0,64,64,64.0,0.0,1623188.4057971,28985.5072463768,46.0,73.6138573911,131,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,14492.7536231884,14492.7536231884,48,64,54.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,68.0,48.0,64.0,40,0,0,0,0,0,0,2,96,2,128,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,1127780,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,10309.63486,7.980279842,140972.5,392034.683,1111117,16,15916,7958.0,10876.71651,15649,267,1127716,225543.2,495097.6939,1111117,16,0,0,0,0,72,132,2.660093281,5.320186561,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0.0,0.0,0,0,0.0,0.0,0,0,1
44100,280,3,2,77,12,46,0,25.66666667,23.45918441,6,6,6.0,0.0,317857.1429,17857.14286,70.0,84.13481245,175,1,280,140.0,196.5756852,279,1,3,3.0,0.0,3,3,1,0,0,0,96,40,10714.28571,7142.857143,0,46,22.5,21.10687092,445.5,0,1,0,0,1,0,0,0,0,27.0,25.66666667,6.0,96,0,0,0,0,0,0,3,77,2,12,122,0,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,97955967,7,6,305,11595,305,0,43.57142857,115.2791643,2907,0,1932.5,1496.914126,121.4831558,0.132712691,8162997.25,28300000.0,97900000,1,97900000,16300000.0,40000000.0,97900000,1,22697,4539.4,6100.92266,11466,16,0,0,0,0,232,200,0.07146068,0.061252011,0,2907,850.0,1347.051538,1814547.846,0,0,0,0,1,0,0,0,0,915.3846154,43.57142857,1932.5,232,0,0,0,0,0,0,7,305,6,11595,274,235,1,32,994.0,0.0,994,994,97900000.0,0.0,97900000,97900000,1
443,3,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,1,0,0,0,0,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
5051,104,1,1,0,6,0,0,0.0,0.0,6,6,6.0,0.0,57692.30769,19230.76923,104.0,0.0,104,104,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,9615.384615,9615.384615,0,6,2.0,3.464101615,12.0,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,1
53,196,2,2,68,380,34,34,34.0,0.0,190,190,190.0,0.0,2285714.28571429,20408.1632653061,65.3333333333,107.9645003385,190,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,10204.0816326531,10204.0816326531,34,190,96.4,85.4447189708,7300.8,0,0,0,0,0,0,0,0,1,120.5,34.0,190.0,40,0,0,0,0,0,0,2,68,2,380,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0
80,5103139,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.351493855,0.783831285,1701046.333,2902174.823,5052060,59,5103139,2551569.5,3536227.578,5052060,51079,0,0.0,0.0,0,0,0,0,0,0,72,32,0.587873464,0.195957821,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,17922,2,20,0.0,0.0,0,0,0.0,0.0,0,0,0
53,140,2,2,64,152,32,32,32.0,0.0,76,76,76.0,0.0,1542857.14285714,28571.4285714286,46.6666666667,74.7685317051,133,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,64,64,14285.7142857143,14285.7142857143,32,76,49.6,24.0997925302,580.8,0,0,0,0,0,0,0,0,1,62.0,32.0,76.0,64,0,0,0,0,0,0,2,64,2,152,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0
80,85423321,9,6,392,11595,392,0,43.55555556,130.6666667,5792,0,1932.5,2537.820147,140.3246778,0.175596076,6101665.786,22500000.0,84400000,3,85400000,10700000.0,29800000.0,84400000,3,2601,520.2,872.6518206,2074,48,0,0,0,0,304,200,0.105357646,0.070238431,0,5792,749.1875,1747.057458,3052209.763,0,0,0,0,1,0,0,0,0,799.1333333,43.55555556,1932.5,304,0,0,0,0,0,0,9,392,6,11595,251,235,1,32,1258.0,0.0,1258,1258,84400000.0,0.0,84400000,84400000,1
53,177,2,2,52,308,26,26,26.0,0.0,154,154,154.0,0.0,2033898.305,22598.87006,59.0,96.13012015,170,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,80,80,11299.43503,11299.43503,26,154,77.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,96.5,26.0,154.0,80,0,0,0,0,0,0,2,52,2,308,-1,-1,1,40,0.0,0.0,0,0,0.0,0.0,0,0,0
443,4060695,26,47,742,89967,405,0,28.5384615385,82.3539826696,3634,0,1914.1914893617,1019.1387164681,22338.2943067628,17.9772181856,56398.5416666667,465982.7448766,3955268,1,105424,4216.96,7849.1317379695,20507,3,4041109,87850.1956521739,582916.997082799,3955272,3,0,0,0,0,544,952,6.4028448332,11.5743733523,0,3634,1225.7972972973,1221.8981413922,1493035.0679378,0,0,0,1,0,0,0,0,1,1242.5890410959,28.5384615385,1914.1914893617,544,0,0,0,0,0,0,26,742,47,89967,65535,31,25,20,0.0,0.0,0,0,0.0,0.0,0,0,0
