dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label,family,is_attack
0.153659,66,68,3926,57624,31,29,201328.9219,2956000.0,7,27,0.000711,0.000579,0.000132,5,2,6,1,0,0.0,0,0,Benign,0
1.000107,10,10,800,2050,62,252,5759.383301,14758.41992,2,2,0.102653,0.0658,0.036853,4,1,4,1,1,1.0,0,1,Exploits,1
1.241729,8,8,364,828,62,252,2055.19873,4670.90625,1,2,0.122736,0.071382,0.051354,1,2,3,2,1,0.0,0,1,Exploits,1
0.52424,10,6,588,268,254,252,8087.898438,3418.281494,2,1,0.205097,0.158425,0.046672,3,4,2,2,1,0.0,0,1,Fuzzers,1
1.005817,12,18,1580,10168,31,29,11524.95898,76387.64844,3,5,0.000691,0.000547,0.000144,1,5,2,3,0,1.0,0,0,Benign,0
1.148851,14,18,1684,10168,31,29,10890.88086,66877.25,3,5,0.000681,0.000531,0.00015,2,5,2,2,0,1.0,0,0,Benign,0
0.869206,10,6,1424,268,254,252,11799.27441,2061.651611,2,1,0.280665,0.106278,0.174387,2,1,1,1,1,1.0,0,1,Exploits,1
1.1e-05,2,0,180,0,254,0,65454544.0,0.0,0,0,0.0,0.0,0.0,14,14,15,14,2,0.0,0,1,DoS,1
1.228566,12,18,1572,10168,31,29,62537.94922,9383.296875,2,5,0.0,0.0,0.0,5,3,3,1,0,0.0,0,0,Benign,0
0.000998,2,2,130,162,31,29,521042.0625,649298.5625,0,0,0.0,0.0,0.0,3,2,1,1,0,0.0,0,0,Benign,0
0.018304,54,56,3302,36154,31,29,1416521.0,15519668.0,7,21,0.000837,0.000666,0.000171,9,3,3,1,0,0.0,0,0,Benign,0
7e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,10,6,9,6,2,0.0,0,1,Fuzzers,1
1.130143,10,10,888,2614,62,252,5663.0,16656.29883,2,2,0.195934,0.080289,0.115645,1,4,3,2,1,1.0,0,1,Exploits,1
0.003909,8,10,1038,820,31,29,1860322.25,1510360.625,2,2,0.000668,0.00053,0.000138,1,2,12,1,0,1.0,0,0,Benign,0
0.253649,10,8,770,1482,62,252,21856.97656,40906.92188,2,2,0.051516,0.005365,0.046151,1,1,1,1,1,1.0,0,1,DoS,1
0.013736,42,44,2646,24004,31,29,1504368.0,13662784.0,7,15,0.0007,0.000547,0.000153,7,1,3,1,0,0.0,0,0,Benign,0
1.296913,22,22,1190,1622,62,252,7007.40918,9554.99707,7,9,0.05119,0.00657,0.04462,1,2,2,2,1,0.0,0,1,Exploits,1
1.250157,60,14,68193,612,254,252,429110.9063,3641.142578,27,1,0.123695,0.069417,0.054278,1,1,2,2,1,1.0,0,1,Fuzzers,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.0,0.0,0.0,7,4,6,4,2,0.0,0,1,Generic,1
0.001081,2,2,130,162,31,29,481036.0938,599445.0,0,0,0.0,0.0,0.0,3,3,3,1,0,0.0,0,0,Benign,0
0.019904,52,54,3182,38534,31,29,1254421.125,15201366.0,7,20,0.000718,0.000571,0.000147,12,6,9,3,0,0.0,0,0,Benign,0
0.001107,2,2,130,162,31,29,469738.0,585365.8125,0,0,0.0,0.0,0.0,1,2,5,1,0,0.0,0,0,Benign,0
0.227185,10,8,1244,1024,254,252,39439.22266,31551.37891,2,2,0.057918,0.012244,0.045674,2,1,2,1,1,1.0,0,1,Exploits,1
0.572811,10,8,1024,1164,254,252,12876.84766,14231.57031,2,2,0.093047,0.057691,0.035356,4,1,2,5,1,1.0,0,1,Exploits,1
0.565988,14,12,778,678,254,252,10219.29785,8791.706055,4,4,0.115977,0.067491,0.048486,7,1,1,1,1,0.0,0,1,Fuzzers,1
0.487651,10,6,814,268,254,252,12024.99316,3674.759277,2,1,0.118534,0.053356,0.065178,1,2,1,2,1,1.0,0,1,Exploits,1
0.116426,74,74,4342,61348,31,29,294367.25,4158452.75,7,30,0.000681,0.000533,0.000148,6,1,2,1,0,0.0,0,0,Benign,0
0.646027,10,6,812,268,254,252,9052.25293,2773.877686,2,1,0.161332,0.124818,0.036514,1,1,1,1,1,1.0,0,1,Reconnaissance,1
57.065807,146,148,95286,117906,254,60,13266.64844,16417.53711,0,0,0.0,0.0,0.0,1,1,1,1,3,0.0,0,1,DoS,1
0.326354,10,8,868,1124,62,252,19169.36914,24121.04688,2,2,0.099068,0.042716,0.056352,1,1,5,1,1,1.0,0,1,Exploits,1
0.029957,56,58,3390,40254,31,29,889274.625,10564476.0,7,22,0.000614,0.000468,0.000146,12,3,6,1,0,0.0,0,0,Benign,0
0.042602,122,126,7808,15114,31,29,1454204.125,2815830.25,30,32,0.001717,0.000559,0.001158,13,27,17,14,0,0.0,0,0,Benign,0
0.049864,92,90,5278,83708,31,29,837638.375,13280603.0,7,39,0.000687,0.000543,0.000144,5,3,8,2,0,0.0,0,0,Benign,0
1.1e-05,2,0,168,0,254,0,61090908.0,0.0,0,0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1,Reconnaissance,1
0.108903,72,74,4238,61854,31,29,307062.25,4482448.0,7,30,0.000793,0.000613,0.00018,18,11,16,4,0,0.0,0,0,Benign,0
0.19243,10,6,848,268,254,252,31762.19922,9312.476562,2,1,0.064907,0.01411,0.050797,1,1,1,1,1,1.0,0,1,Reconnaissance,1
0.796094,10,10,798,1298,62,252,7225.277344,11747.35645,2,2,0.194287,0.141725,0.052562,5,4,4,5,1,16.0,0,1,Exploits,1
0.437893,16,6,11380,268,254,252,194915.1875,4092.323975,5,1,0.121824,0.043069,0.078755,2,1,18,1,1,1.0,0,1,Exploits,1
0.183855,10,6,880,268,254,252,34461.94141,9746.811523,2,1,0.067654,0.020673,0.046981,1,1,2,1,1,1.0,0,1,Exploits,1
1.144892,14,18,1684,10168,31,29,10928.54199,67108.51563,3,5,0.000701,0.000556,0.000145,4,3,4,1,0,1.0,0,0,Benign,0
0.418396,10,8,834,920,62,252,14359.60156,15392.11719,2,2,0.133809,0.082609,0.0512,1,2,1,1,1,1.0,0,1,DoS,1
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.0,0.0,0.0,11,5,5,5,2,0.0,0,1,Backdoors,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,6,4,4,4,2,0.0,0,1,Generic,1
0.219394,10,8,792,1384,62,252,25998.88867,44158.0,2,2,0.046951,0.026092,0.020859,2,1,1,1,1,1.0,0,1,Exploits,1
0.004443,8,12,424,8824,31,29,668017.125,14564933.0,1,4,0.000582,0.000458,0.000124,3,6,6,4,0,0.0,0,0,Benign,0
1.1e-05,2,0,134,0,62,0,48727272.0,0.0,0,0,0.0,0.0,0.0,11,1,5,1,2,0.0,0,1,Exploits,1
0.38274,18,6,12550,268,254,252,247750.4375,4682.029785,6,1,0.10134,0.048413,0.052927,2,1,2,1,1,1.0,0,1,Exploits,1
1.00326,10,6,848,268,254,252,6092.139648,1786.177002,2,1,0.144694,0.08271,0.061984,1,1,1,2,1,1.0,0,1,Exploits,1
0.560548,10,14,916,10506,62,252,11774.19238,139235.1719,2,5,0.248768,0.062752,0.186016,2,1,1,2,1,1.0,0,1,Exploits,1
1.008011,14,18,1684,10168,31,29,12412.56348,76221.39063,3,5,0.000735,0.000578,0.000157,1,3,3,3,0,1.0,0,0,Benign,0
1.639096,22,22,1166,1624,62,252,5432.262695,7570.026367,7,9,0.060672,0.026125,0.034547,3,3,2,2,1,0.0,0,1,Exploits,1
0.038921,84,86,4862,80366,31,29,987641.6875,16326816.0,7,36,0.00074,0.000595,0.000145,5,5,2,1,0,0.0,0,0,Benign,0
0.017083,44,46,2766,24004,31,29,1266288.125,10997131.0,7,16,0.000716,0.000561,0.000155,8,2,5,1,0,0.0,0,0,Benign,0
1.506615,12,8,1040,734,254,252,5065.660156,3414.276367,3,2,0.329827,0.168583,0.161244,3,1,1,1,1,0.0,0,1,Fuzzers,1
0.568308,10,6,2580,268,254,252,32686.50195,3153.219727,2,1,0.121193,0.054505,0.066688,1,1,1,1,1,1.0,0,1,Exploits,1
14.539909,344,746,18370,1087900,31,29,10078.19238,597771.0,2,370,0.000685,0.000554,0.000131,2,2,2,1,0,1.0,0,0,Benign,0
0.018408,16,18,1540,1644,31,29,627553.25,674923.9375,4,4,0.000578,0.000458,0.00012,6,7,8,6,0,0.0,0,0,Benign,0
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1,Generic,1
0.319256,12,10,2620,3906,254,252,60189.94141,88104.84375,3,3,0.110131,0.05072,0.059411,2,1,1,1,1,1.0,0,1,Exploits,1
0.986261,10,8,730,354,254,252,5329.218262,2514.547363,2,1,0.213062,0.094632,0.11843,1,2,1,1,1,1.0,0,1,Exploits,1
0.128165,60,62,3614,50036,31,29,221839.0313,3072851.25,7,24,0.000703,0.000563,0.00014,14,1,6,1,0,0.0,0,0,Benign,0
0.351224,10,6,1026,268,254,252,21046.39648,5102.156738,2,1,0.105159,0.059886,0.045273,1,1,1,1,1,1.0,0,1,Exploits,1
0.014785,44,46,2766,28906,31,29,1463104.5,15300913.0,7,16,0.000614,0.000487,0.000127,5,2,2,1,0,0.0,0,0,Benign,0
0.924623,10,10,1412,1822,254,252,10996.91406,14189.56641,2,2,0.1427,0.062672,0.080028,1,1,2,1,1,1.0,0,1,Generic,1
4e-06,2,0,200,0,254,0,72727272.0,0.0,0,0,0.0,0.0,0.0,14,4,8,4,2,0.0,0,1,Fuzzers,1
1e-05,2,0,200,0,254,0,160000000.0,0.0,0,0,0.0,0.0,0.0,10,6,9,5,2,0.0,0,1,DoS,1
0.861663,10,10,1226,1850,62,252,10249.94727,15458.48047,2,2,0.13882,0.081753,0.057067,1,1,1,1,1,1.0,0,1,Generic,1
0.005248,4,4,568,312,31,29,649390.25,356707.3125,0,0,0.0,0.0,0.0,7,4,4,3,0,0.0,0,0,Benign,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,7,4,6,4,2,0.0,0,1,Generic,1
5.061066,10,8,824,354,62,252,1172.875366,490.01532,2,1,0.133913,0.085948,0.047965,2,1,1,1,1,1.0,0,1,DoS,1
0.001067,2,2,146,178,31,29,547329.0,667291.5,0,0,0.0,0.0,0.0,4,2,3,1,0,0.0,0,0,Benign,0
0.3835,14,38,1020,45354,62,252,19775.75,921220.3125,2,17,0.067787,0.039009,0.028778,2,1,2,1,1,1.0,0,1,Exploits,1
0.013993,44,46,2750,27682,31,29,1536768.375,15482599.0,7,16,0.000889,0.000729,0.00016,6,4,2,1,0,0.0,0,0,Benign,0
0.001071,2,2,146,178,31,29,545284.75,664799.25,0,0,0.0,0.0,0.0,2,3,1,1,0,0.0,0,0,Benign,0
0.036879,84,86,4862,79882,31,29,1042327.625,17127146.0,7,36,0.000672,0.000548,0.000124,4,3,2,2,0,0.0,0,0,Benign,0
0.070041,60,62,3614,49036,31,29,405933.6563,5510601.0,7,24,0.000706,0.000574,0.000132,7,3,3,2,0,0.0,0,0,Benign,0
0.017942,46,48,2854,29122,31,29,1244900.25,12714747.0,7,17,0.000785,0.000624,0.000161,5,2,2,1,0,0.0,0,0,Benign,0
0.004955,18,18,4288,2456,31,29,6538850.0,3745711.5,7,7,0.00071,0.000561,0.000149,7,5,6,3,0,0.0,0,0,Benign,0
0.728726,10,8,976,354,254,252,9649.716797,3403.199463,2,1,0.132104,0.096039,0.036065,4,2,2,2,1,0.0,0,1,Fuzzers,1
0.000979,2,2,146,178,31,29,596527.0625,727272.75,0,0,0.0,0.0,0.0,5,6,1,1,0,0.0,0,0,Benign,0
0.010874,38,40,2438,19918,31,29,1746551.375,14288026.0,7,13,0.00064,0.000497,0.000143,3,10,2,1,0,0.0,0,0,Benign,0
0.192969,10,6,1086,268,254,252,40545.375,9286.46582,2,1,0.054763,0.00742,0.047343,1,1,1,1,1,1.0,0,1,Exploits,1
5e-06,2,0,114,0,254,0,91200000.0,0.0,0,0,0.0,0.0,0.0,14,7,7,7,2,0.0,0,1,Generic,1
0.001147,2,2,146,178,31,29,509154.3125,620749.75,0,0,0.0,0.0,0.0,4,2,10,1,0,0.0,0,0,Benign,0
0.004046,8,10,1044,824,31,29,1807217.0,1467128.0,2,2,0.000699,0.000565,0.000134,2,2,10,1,0,1.0,0,0,Benign,0
1.005877,12,18,1580,10168,31,29,11524.27148,76383.09375,3,5,0.000649,0.000516,0.000133,8,2,1,1,0,0.0,0,0,Benign,0
1.636358,10,8,1292,354,254,252,5685.797363,1515.560791,2,1,0.18885,0.11366,0.07519,1,2,1,1,1,1.0,0,1,Worms,1
0.142848,52,40,37178,3276,31,29,2042114.75,178931.4531,18,8,0.000733,0.000575,0.000158,13,6,7,2,0,0.0,0,0,Benign,0
0.004653,4,4,568,320,31,29,732430.75,412637.0313,0,0,0.0,0.0,0.0,7,4,4,3,0,0.0,0,0,Benign,0
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.0,0.0,0.0,9,7,7,7,2,0.0,0,1,Generic,1
0.001164,2,2,132,164,31,29,453608.25,563573.875,0,0,0.0,0.0,0.0,2,9,8,1,0,0.0,0,0,Benign,0
0.001146,2,2,146,178,31,29,509598.5938,621291.4375,0,0,0.0,0.0,0.0,3,3,3,2,0,0.0,0,0,Benign,0
0.001067,2,2,146,178,31,29,547329.0,667291.5,0,0,0.0,0.0,0.0,4,3,2,1,0,0.0,0,0,Benign,0
0.001209,2,2,146,178,31,29,483043.8438,588916.4375,0,0,0.0,0.0,0.0,1,2,3,1,0,0.0,0,0,Benign,0
0.802953,10,6,790,268,254,252,7083.851562,2231.761963,2,1,0.168521,0.108312,0.060209,1,34,34,35,1,1.0,0,1,Reconnaissance,1
0.236086,10,6,1128,268,254,252,34428.13281,7590.45459,2,1,0.076719,0.054949,0.02177,2,1,1,2,1,1.0,0,1,Exploits,1
0.233741,10,8,806,1138,62,252,24848.01563,34089.01172,2,2,0.058925,0.011452,0.047473,1,1,2,1,1,1.0,0,1,Exploits,1
0.001168,2,2,146,178,31,29,499999.9688,609589.0,0,0,0.0,0.0,0.0,3,6,2,2,0,0.0,0,0,Benign,0
0.775979,10,10,830,5654,62,252,7701.239746,52465.33984,2,3,0.272653,0.143832,0.128821,1,1,1,1,1,1.0,0,1,Exploits,1
9.63313,42,0,2688,0,254,0,2179.14624,0.0,0,0,0.0,0.0,0.0,2,2,2,2,2,0.0,0,1,DoS,1
3.608875,154,30,201120,1300,254,252,442941.3438,2786.463867,74,1,0.231008,0.133823,0.097185,1,1,1,1,1,1.0,0,1,DoS,1
0.808207,10,10,772,3516,62,252,6879.425781,31328.60938,2,3,0.184977,0.124941,0.060036,1,1,1,1,1,1.0,0,1,Exploits,1
1.795074,10,10,796,1230,62,252,3195.411377,4933.501465,2,2,0.267341,0.133532,0.133809,2,2,2,2,1,4.0,0,1,Exploits,1
0.217979,10,8,1062,1928,254,252,35085.94922,61914.22266,2,2,0.035411,0.018742,0.016669,2,12,2,2,1,1.0,0,1,Generic,1
0.050973,40,42,2558,23320,31,29,391579.875,3572872.0,7,14,0.000697,0.000567,0.00013,5,4,4,1,0,0.0,0,0,Benign,0
1.008679,12,18,1580,10168,31,29,11492.25879,76170.91406,3,5,0.000731,0.000589,0.000142,1,7,2,2,0,1.0,0,0,Benign,0
0.005553,24,20,2158,1918,31,29,2980731.0,2626328.0,6,5,0.000802,0.000634,0.000168,4,4,5,2,0,0.0,0,0,Benign,0
0.672488,10,8,564,354,254,252,6043.230957,3687.79834,2,1,0.06062,0.012663,0.047957,2,1,1,1,1,0.0,0,1,Reconnaissance,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,13,7,7,7,2,0.0,0,1,Generic,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.0,0.0,0.0,6,3,11,3,2,0.0,0,1,Backdoors,1
0.000986,2,2,130,162,31,29,527383.3125,657200.75,0,0,0.0,0.0,0.0,4,1,4,1,0,0.0,0,0,Benign,0
2e-06,2,0,1158,0,254,0,2316000000.0,0.0,0,0,0.0,0.0,0.0,15,11,12,11,2,0.0,0,1,Fuzzers,1
0.001069,2,2,146,178,31,29,546304.9375,666043.0625,0,0,0.0,0.0,0.0,2,2,2,2,0,0.0,0,0,Benign,0
0.616965,10,8,810,1286,62,252,9452.724609,14600.50391,2,2,0.332121,0.146867,0.185254,6,2,2,5,1,4.0,0,1,Analysis,1
0.280438,12,20,1084,20934,62,252,28355.64258,567341.0625,2,8,0.071707,0.012736,0.058971,1,1,1,1,1,1.0,0,1,DoS,1
2.907973,34,110,1694,125832,62,252,4525.48877,343026.5625,6,53,0.124837,0.066235,0.058602,1,3,1,1,1,0.0,0,1,Exploits,1
0.428539,10,6,2530,268,254,252,42507.21484,4181.649902,2,1,0.138639,0.068566,0.070073,7,2,1,1,1,0.0,0,1,Fuzzers,1
9.563973,24,22,1272,1664,62,252,1019.659851,1329.154663,7,9,0.117856,0.044886,0.07297,3,2,2,2,1,0.0,0,1,Exploits,1
0.034917,78,80,4550,72164,31,29,1029183.5,16327176.0,7,33,0.000759,0.000617,0.000142,5,2,4,1,0,0.0,0,0,Benign,0
0.010302,22,24,1920,4312,31,29,1423413.0,3209474.0,6,6,0.000729,0.000575,0.000154,6,6,3,1,0,0.0,0,0,Benign,0
0.001035,2,2,146,178,31,29,564251.25,687922.75,0,0,0.0,0.0,0.0,3,5,2,2,0,0.0,0,0,Benign,0
0.033927,78,80,4550,70820,31,29,1059215.375,16490700.0,7,33,0.000759,0.000596,0.000163,10,2,2,1,0,0.0,0,0,Benign,0
1.067878,12,18,1580,10168,31,29,10855.17285,71948.29688,3,5,0.000699,0.000549,0.00015,9,6,7,4,0,6.0,0,0,Benign,0
1e-06,2,0,200,0,254,0,800000000.0,0.0,0,0,0.0,0.0,0.0,16,4,4,4,2,0.0,0,1,Fuzzers,1
0.270107,10,6,1140,268,254,252,30387.95703,6634.407715,2,1,0.027284,0.013736,0.013548,1,1,1,1,1,1.0,0,1,Exploits,1
2e-06,2,0,114,0,254,0,228000000.0,0.0,0,0,0.0,0.0,0.0,16,2,2,2,2,0.0,0,1,Generic,1
1.1e-05,2,0,180,0,254,0,65454544.0,0.0,0,0,0.0,0.0,0.0,14,14,15,14,2,0.0,0,1,Analysis,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.0,0.0,0.0,14,4,5,4,2,0.0,0,1,Generic,1
0.865932,30,14,24944,764,254,252,222770.375,6559.406738,12,4,0.117145,0.072599,0.044546,5,1,1,1,1,0.0,0,1,Fuzzers,1
0.496327,10,16,1202,15268,62,252,17440.11523,230718.8594,2,6,0.132146,0.087808,0.044338,1,3,1,1,1,1.0,0,1,Generic,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1,Generic,1
1.093945,10,10,806,1150,62,252,5309.224609,7568.936035,2,2,0.129972,0.043858,0.086114,1,1,2,1,1,1.0,0,1,Reconnaissance,1
0.018364,16,18,1540,1644,31,29,629056.875,676541.0625,4,4,0.00062,0.000473,0.000147,3,2,3,2,0,0.0,0,0,Benign,0
9e-06,2,0,114,0,254,0,50666664.0,0.0,0,0,0.0,0.0,0.0,7,4,4,4,2,0.0,0,1,Generic,1
0.020623,52,40,37220,3276,31,29,14160888.0,1239392.875,18,8,0.000664,0.000528,0.000136,4,19,8,5,0,0.0,0,0,Benign,0
0.050447,74,72,4342,66590,31,29,679366.5,10413464.0,7,30,0.000625,0.000506,0.000119,6,2,6,1,0,0.0,0,0,Benign,0
0.398218,12,8,4176,354,254,252,76902.60156,6227.744629,3,1,0.093522,0.048171,0.045351,1,1,1,1,1,1.0,0,1,Exploits,1
0.244461,14,6,8928,320,31,29,271323.4375,8737.589844,4,1,0.000718,0.000553,0.000165,2,3,2,2,0,0.0,0,0,Benign,0
0.041209,13,13,720,9904,32,29,129098.0078,1774952.0,1,3,0.0,0.0,0.0,8,1,3,1,0,0.0,0,0,Benign,0
3e-06,2,0,168,0,254,0,224000000.0,0.0,0,0,0.0,0.0,0.0,2,1,1,1,2,0.0,0,1,Reconnaissance,1
0.415407,12,26,1268,29464,62,252,22397.31055,545604.6875,2,11,0.114432,0.045193,0.069239,1,1,1,1,1,1.0,0,1,Generic,1
0.090646,78,80,4550,69850,31,29,396443.3125,6087593.5,7,33,0.000656,0.000534,0.000122,9,2,3,1,0,0.0,0,0,Benign,0
1.423209,12,18,1580,10168,31,29,8144.974121,53985.04688,3,5,0.000697,0.000541,0.000156,14,17,14,10,0,6.0,0,0,Benign,0
0.077035,56,58,3390,43918,31,29,345816.8125,4482222.0,7,22,0.000739,0.000584,0.000155,9,1,1,1,0,0.0,0,0,Benign,0
0.005823,22,24,1958,2308,31,29,2567748.75,3038983.5,6,6,0.000791,0.000636,0.000155,4,3,3,2,0,0.0,0,0,Benign,0
0.024953,46,46,2854,27346,31,29,895122.8125,8576764.0,7,16,0.000756,0.0006,0.000156,6,3,6,2,0,0.0,0,0,Benign,0
1.00606,12,18,1580,10168,31,29,11522.17578,76369.20313,3,5,0.000598,0.000481,0.000117,1,1,1,1,0,1.0,0,0,Benign,0
0.210844,10,6,892,268,254,252,30468.02539,8499.174805,2,1,0.039549,0.018647,0.020902,1,1,1,2,1,1.0,0,1,Exploits,1
0.012776,38,40,2438,19242,31,29,1486537.25,11747651.0,7,13,0.000612,0.00048,0.000132,13,1,2,1,0,0.0,0,0,Benign,0
34.679878,42,0,18480,0,254,0,4161.490723,0.0,0,0,0.0,0.0,0.0,2,2,2,2,2,0.0,0,1,Exploits,1
0.510998,16,18,1540,1644,31,29,22606.74219,24313.20703,4,4,0.000634,0.000495,0.000139,8,2,8,2,0,0.0,0,0,Benign,0
0.025382,52,54,2934,3742,31,29,907099.5625,1157670.875,11,15,0.000745,0.000586,0.000159,1,5,7,4,0,0.0,0,0,Benign,0
7e-06,2,0,200,0,254,0,114285712.0,0.0,0,0,0.0,0.0,0.0,10,3,7,3,2,0.0,0,1,Analysis,1
0.492687,10,10,1380,1162,254,252,20166.96289,16984.41406,2,2,0.111727,0.041692,0.070035,2,3,4,3,1,1.0,0,1,Exploits,1
0.02191,60,62,3614,45396,31,29,1297672.25,16308169.0,7,24,0.000703,0.000536,0.000167,7,12,7,4,0,0.0,0,0,Benign,0
0.027384,52,42,37268,3380,31,29,10678352.0,964066.625,18,8,0.000698,0.000566,0.000132,1,3,2,1,0,0.0,0,0,Benign,0
0.009931,34,36,2230,13358,31,29,1744033.875,10461786.0,7,11,0.000724,0.000607,0.000117,18,3,4,1,0,0.0,0,0,Benign,0
0.001031,2,2,130,162,31,29,504364.6563,628516.0,0,0,0.0,0.0,0.0,2,1,3,1,0,0.0,0,0,Benign,0
0.792385,10,10,826,736,254,252,7511.500488,6693.71582,2,2,0.128673,0.079817,0.048856,1,1,1,1,1,1.0,0,1,Generic,1
5e-06,2,0,180,0,254,0,144000000.0,0.0,0,0,0.0,0.0,0.0,4,3,3,2,2,0.0,0,1,Fuzzers,1
50.815449,3,3,84,138,0,0,8.816216,14.483785,0,0,0.0,0.0,0.0,2,2,2,2,0,0.0,0,0,Benign,0
0.016074,36,40,2334,16206,31,29,1129774.75,7864128.5,7,12,0.001257,0.0011,0.000157,6,3,4,1,0,0.0,0,0,Benign,0
0.700082,12,26,790,29462,62,252,8284.744141,323722.0625,2,11,0.107163,0.053985,0.053178,1,1,10,1,1,1.0,0,1,Generic,1
2.964589,10,10,812,1296,62,252,1972.617432,3149.171631,2,2,0.166962,0.063404,0.103558,1,1,1,1,1,1.0,0,1,Exploits,1
0.199379,10,8,814,1720,62,252,29411.32227,60387.50391,2,2,0.035057,0.019391,0.015666,1,1,1,1,1,1.0,0,1,Exploits,1
0.289723,10,8,864,1390,254,252,21482.58789,33604.51172,2,2,0.067133,0.014901,0.052232,2,1,1,1,1,0.0,0,1,DoS,1
0.261193,10,6,524,268,254,252,14456.74219,6860.82666,2,1,0.097577,0.036758,0.060819,1,1,1,1,1,0.0,0,1,DoS,1
0.725648,10,8,564,354,254,252,5600.511719,3417.63501,2,1,0.058039,0.048861,0.009178,3,1,1,1,1,0.0,0,1,Reconnaissance,1
1.337164,22,34,1042,23908,62,252,5952.896973,138831.1406,7,15,0.13315,0.067148,0.066002,1,1,3,1,1,0.0,0,1,Exploits,1
2.606715,10,8,1142,2992,254,252,3154.928711,8034.633789,2,2,0.09535,0.064315,0.031035,2,1,2,1,1,1.0,0,1,Exploits,1
1.313287,10,14,1164,6806,254,252,6383.981445,38498.82031,2,4,0.134118,0.062,0.072118,5,3,3,6,1,1.0,0,1,Exploits,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.0,0.0,0.0,11,4,4,4,2,0.0,0,1,Generic,1
1.3e-05,2,0,2062,0,254,0,634461568.0,0.0,0,0,0.0,0.0,0.0,3,3,3,3,2,0.0,0,1,Fuzzers,1
0.003889,8,10,1052,824,31,29,1894574.375,1526356.375,2,2,0.00066,0.000526,0.000134,2,4,8,4,0,1.0,0,0,Benign,0
0.679055,10,8,838,1414,62,252,8894.713867,14584.97559,2,2,0.148088,0.08721,0.060878,2,1,2,1,1,1.0,0,1,Exploits,1
0.086113,34,36,2230,15228,31,29,201131.0781,1375402.125,7,11,0.000705,0.000579,0.000126,7,1,2,1,0,0.0,0,0,Benign,0
0.444488,10,6,924,268,254,252,14974.5332,4031.60498,2,1,0.041777,0.022316,0.019461,1,1,1,1,1,1.0,0,1,Reconnaissance,1
0.222577,8,12,424,8824,31,29,13334.71094,290739.8125,1,4,0.00064,0.000515,0.000125,3,4,4,3,0,0.0,0,0,Benign,0
24.674265,352,746,18786,1087900,31,29,6073.696777,352251.0625,2,370,0.000633,0.000495,0.000138,3,2,6,2,0,1.0,0,0,Benign,0
6.94201,52,54,2934,3742,31,29,3316.618652,4232.779785,11,15,0.000613,0.00049,0.000123,1,4,3,2,0,0.0,0,0,Benign,0
0.001082,2,2,146,178,31,29,539741.25,658040.6875,0,0,0.0,0.0,0.0,2,2,8,1,0,0.0,0,0,Benign,0
1e-05,2,0,200,0,254,0,114285712.0,0.0,0,0,0.0,0.0,0.0,12,4,11,4,2,0.0,0,1,DoS,1
0.648049,7,5,438,228,255,253,4641.624512,2259.088379,2,1,0.03551,0.024906,0.010604,1,1,1,1,1,0.0,0,1,Reconnaissance,1
0.410879,52,42,37220,3380,31,29,710768.875,64252.49609,18,8,0.000648,0.000503,0.000145,1,11,7,7,0,0.0,0,0,Benign,0
0.410945,10,8,764,1164,62,252,13393.51953,19837.20508,2,2,0.11103,0.069119,0.041911,1,1,17,1,1,1.0,0,1,DoS,1
0.78631,10,10,786,4246,62,252,7203.265625,38885.42578,2,3,0.148059,0.095496,0.052563,1,1,2,1,1,1.0,0,1,Exploits,1
0.494562,10,8,804,1412,62,252,11711.37305,19993.44922,2,2,0.14505,0.076488,0.068562,1,1,1,1,1,1.0,0,1,DoS,1
0.298275,14,6,8928,320,31,29,222371.9844,7161.176758,4,1,0.001452,0.000516,0.000936,4,3,3,2,0,0.0,0,0,Benign,0
0.205661,10,6,566,268,254,252,19838.47266,8713.368164,2,1,0.062003,0.031574,0.030429,9,3,4,3,1,0.0,0,1,Fuzzers,1
0.84937,52,54,2934,3742,31,29,27107.15039,34595.05078,11,15,0.000601,0.000471,0.00013,1,6,4,3,0,0.0,0,0,Benign,0
0.004647,4,4,568,304,31,29,733376.3125,392511.2813,0,0,0.0,0.0,0.0,7,4,3,3,0,0.0,0,0,Benign,0
