dur,spkts,dpkts,sbytes,dbytes,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,tcprtt,synack,ackdat,ct_srv_src,ct_dst_ltm,ct_src_ltm,ct_dst_src_ltm,ct_state_ttl,ct_flw_http_mthd,is_sm_ips_ports,label
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,16,5,5,5,2,0.0,0,1
0.488667,10,8,802,1528,62,252,11819.91016,21888.11523,2,2,54.296333,63.48743,0.102668,0.043651,0.059017,1,11,1,2,1,4.0,0,1
0.003047,6,8,320,1906,31,29,701017.4375,4379389.5,1,2,0.5456,0.357714,0.000675,0.000539,0.000136,3,6,8,4,0,0.0,0,0
0.062014,64,66,3806,55844,31,29,483374.7188,7094914.0,7,26,0.977571,0.945185,0.000689,0.000566,0.000123,12,1,6,1,0,0.0,0,0
1.009296,14,18,1684,10168,31,29,12396.76074,76124.35156,3,5,77.610695,59.337941,0.00068,0.000546,0.000134,3,1,2,1,0,1.0,0,0
1.564065,28,22,5023,1874,62,252,24776.46484,9150.514648,9,8,57.928335,73.56557,0.0287,0.008837,0.019863,1,1,1,1,1,0.0,0,1
0.003792,14,6,8928,320,31,29,17491562.0,563291.125,4,1,0.291692,0.564,0.000636,0.000501,0.000135,3,6,9,5,0,0.0,0,0
0.911361,22,10,17888,838,254,252,149885.7188,6627.450684,8,2,41.89819,91.815445,0.16909,0.085018,0.084072,4,1,1,1,1,0.0,0,1
0.031136,46,48,2854,31538,31,29,717368.9375,7934481.0,7,17,0.684644,0.651723,0.000649,0.000501,0.000148,9,3,3,1,0,0.0,0,0
0.907643,10,6,940,268,254,252,7456.67627,1974.344482,2,1,99.308444,167.488,0.135648,0.070194,0.065454,1,2,1,1,1,1.0,0,1
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,13,3,3,3,2,0.0,0,1
0.004748,4,4,568,320,31,29,717775.9375,404380.8125,0,0,1.244667,1.067333,0.0,0.0,0.0,8,3,3,3,0,0.0,0,0
1.967881,10,10,864,1326,62,252,3162.792969,4853.952148,2,2,218.639,206.795109,0.247852,0.106717,0.141135,1,1,1,1,1,1.0,0,1
1.211401,14,18,1684,10168,31,29,10328.53711,63424.08594,3,5,93.156,71.226176,0.000703,0.00055,0.000153,3,1,1,1,0,1.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,23,3,3,3,2,0.0,0,1
0.091598,2,2,144,240,62,252,6288.347168,10480.57813,0,0,0.006,0.008,0.0,0.0,0.0,13,2,7,2,3,0.0,0,1
0.752812,10,12,768,7298,62,252,7353.76123,71093.44531,2,4,83.529889,56.395272,0.229164,0.13246,0.096704,1,3,1,1,1,1.0,0,1
0.045076,50,50,3062,32408,31,29,532611.5625,5636702.5,7,18,0.912796,0.830918,0.004563,0.004357,0.000206,9,4,3,2,0,0.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,14,2,2,2,2,0.0,0,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,12,3,6,3,2,0.0,0,1
0.001769,4,4,520,304,31,29,1763708.375,1031091.063,0,0,0.440667,0.235333,0.0,0.0,0.0,8,1,1,1,0,0.0,0,0
1.072122,12,18,1580,10168,31,29,10812.20215,71663.48438,3,5,97.432365,63.036706,0.000626,0.000493,0.000133,3,2,10,1,0,1.0,0,0
0.001153,2,2,130,162,31,29,450997.375,562012.125,0,0,0.011,0.001,0.0,0.0,0.0,5,4,1,1,0,0.0,0,0
0.922736,10,10,904,1430,62,252,7057.273438,11158.12109,2,2,102.514,106.547375,0.156169,0.070348,0.085821,1,1,2,1,1,1.0,0,1
0.041713,60,62,3614,45422,31,29,681610.0625,8570949.0,7,24,0.70161,0.674508,0.000699,0.000564,0.000135,11,2,6,1,0,0.0,0,0
1.189814,20,24,948,7780,62,252,6058.089844,50132.20703,7,10,62.621787,48.805131,0.092878,0.066527,0.026351,1,1,2,1,1,0.0,0,1
0.404412,10,6,1050,268,254,252,18693.80664,4431.124512,2,1,40.892667,70.832,0.082783,0.050251,0.032532,1,1,1,1,1,0.0,0,1
1.2e-05,2,0,114,0,254,0,38000000.0,0.0,0,0,0.012,0.0,0.0,0.0,0.0,10,7,7,7,2,0.0,0,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,15,6,11,6,2,0.0,0,1
0.192031,10,6,1344,268,254,252,50408.52734,9331.827148,2,1,18.840556,26.534199,0.096437,0.059352,0.037085,9,1,4,1,1,1.0,0,1
0.699911,10,6,812,268,254,252,8355.347656,2560.325439,2,1,74.869333,127.97,0.182052,0.060047,0.122005,4,1,14,1,1,1.0,0,1
0.03514,4,4,520,304,31,29,88787.70313,51906.66016,0,0,6.656667,7.354333,0.0,0.0,0.0,9,3,6,2,0,0.0,0,0
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,10,4,8,4,2,0.0,0,1
1e-05,2,0,200,0,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,10,6,9,5,2,0.0,0,1
0.673868,10,8,872,354,254,252,9319.333008,3680.246094,2,1,69.309444,86.51357,0.134975,0.068263,0.066712,1,1,1,1,1,1.0,0,1
1.599937,12,18,1580,10168,31,29,7245.285645,48021.89063,3,5,145.415449,94.081237,0.000674,0.000552,0.000122,2,4,1,1,0,1.0,0,0
0.053077,56,58,3390,44722,31,29,501912.3125,6624489.0,7,22,0.976241,0.920579,0.000753,0.000594,0.000159,11,2,5,2,0,0.0,0,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,10,4,5,4,2,0.0,0,1
1.317696,22,12,17758,898,254,252,102912.9688,5002.671387,8,2,59.28,112.475367,0.170898,0.080466,0.090432,4,1,3,1,1,0.0,0,1
1.338371,10,10,840,2314,62,252,4518.92627,12450.95703,2,2,148.690444,136.421672,0.278718,0.110568,0.16815,1,2,1,1,1,1.0,0,1
0.61926,10,6,508,268,254,252,5916.739258,2893.776367,2,1,61.08,109.626797,0.128398,0.071122,0.057276,3,1,1,3,1,1.0,0,1
0.226102,8,12,424,8824,31,29,13126.81934,286207.125,1,4,32.246999,20.507272,0.000665,0.000518,0.000147,10,4,5,4,0,0.0,0,0
0.461097,18,56,1984,67663,62,252,32513.76563,1152989.5,3,26,27.123353,8.242855,0.052265,0.007107,0.045158,4,1,1,1,1,1.0,0,1
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,8,7,8,7,2,0.0,0,1
0.2234,14,6,8928,320,31,29,296902.4063,9561.325195,4,1,17.184616,44.538199,0.000756,0.000578,0.000178,3,4,6,4,0,0.0,0,0
0.080253,19,27,14428,1496,29,31,1362590.875,143645.7188,3,1,4.4585,2.594692,0.0,0.0,0.0,3,1,1,1,0,0.0,0,0
0.021464,8,10,1056,824,31,29,344390.625,276556.0938,2,2,3.014143,2.330111,0.000612,0.00049,0.000122,1,2,2,1,0,1.0,0,0
0.001115,2,2,146,178,31,29,523766.8125,638565.0,0,0,0.011,0.009,0.0,0.0,0.0,3,3,2,1,0,0.0,0,0
0.004306,8,10,1044,822,31,29,1698095.625,1374825.75,2,2,0.563143,0.414111,0.00078,0.000575,0.000205,1,3,8,1,0,1.0,0,0
0.001046,2,2,146,178,31,29,558317.375,680688.3125,0,0,0.011,0.008,0.0,0.0,0.0,2,3,5,1,0,0.0,0,0
1.012442,14,18,1684,10168,31,29,12358.23926,75887.80469,3,5,77.853536,59.528059,0.000572,0.00046,0.000112,2,1,7,1,0,1.0,0,0
4e-06,2,0,114,0,254,0,114000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,11,7,7,7,2,0.0,0,1
0.006164,24,24,2158,2464,31,29,2685269.25,3065542.0,6,6,0.251652,0.241435,0.000753,0.0006,0.000153,6,4,5,1,0,0.0,0,0
53.025837,5196,784,6864820,33944,62,252,1035495.063,5114.638672,2594,2,10.205409,67.67375,0.184012,0.068697,0.115315,1,1,2,1,1,0.0,0,1
0.041689,52,40,37280,3276,31,29,7016527.0,613111.375,18,8,0.810451,1.054513,0.000728,0.000558,0.00017,2,3,2,1,0,0.0,0,0
0.22668,14,6,8928,320,31,29,292606.3125,9422.975586,4,1,17.436923,45.201801,0.000655,0.000517,0.000138,2,2,5,2,0,0.0,0,0
0.225904,8,12,424,8824,31,29,13138.32422,286457.9688,1,4,32.22657,20.486455,0.000646,0.000542,0.000104,13,16,15,12,0,0.0,0,0
0.003969,8,10,1040,824,31,29,1834215.125,1495590.75,2,2,0.519571,0.383556,0.000638,0.000513,0.000125,1,2,4,2,0,1.0,0,0
0.026928,46,48,2854,30744,31,29,829471.1875,8943553.0,7,17,0.591,0.561426,0.000697,0.000535,0.000162,10,5,4,1,0,0.0,0,0
0.223519,8,12,424,8824,31,29,13278.51367,289514.5313,1,4,31.884856,20.270636,0.000703,0.000538,0.000165,6,4,5,4,0,0.0,0,0
7e-06,2,0,200,0,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0.0,10,6,9,6,2,0.0,0,1
1.199045,10,10,830,1406,62,252,4983.966797,8446.722656,2,2,133.227222,125.226664,0.156999,0.054671,0.102328,4,1,1,3,1,1.0,0,1
0.088333,4,4,568,312,31,29,38581.27734,21192.53125,0,0,24.390666,24.328666,0.0,0.0,0.0,9,8,6,3,0,0.0,0,0
0.270058,10,6,1028,268,254,252,27431.14453,6635.611328,2,1,26.184222,50.932801,0.071701,0.015376,0.056325,2,1,1,1,1,1.0,0,1
0.0,4,4,184,112,0,0,35.63166,21.688837,0,0,15516.34,15516.34,0.0,0.0,0.0,2,2,2,2,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,4,4,4,4,2,0.0,0,1
0.045112,4,4,520,304,31,29,69161.20313,40432.70313,0,0,10.002,10.669,0.0,0.0,0.0,4,4,3,3,0,0.0,0,0
0.001021,2,2,146,178,31,29,571988.25,697355.5625,0,0,0.01,0.009,0.0,0.0,0.0,2,1,2,1,0,0.0,0,0
0.238313,14,6,8928,320,31,29,278323.0313,8963.001953,4,1,18.331768,47.517398,0.000724,0.000571,0.000153,3,5,13,5,0,0.0,0,0
0.001737,4,4,536,304,31,29,1851468.125,1050086.375,0,0,0.456333,0.212,0.0,0.0,0.0,10,3,3,3,0,0.0,0,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,14,8,7,7,2,0.0,0,1
0.001061,2,2,146,178,31,29,550424.125,671065.0,0,0,0.01,0.005,0.0,0.0,0.0,4,4,6,1,0,0.0,0,0
1.625231,10,12,888,3445,62,252,3937.901611,15544.86719,2,3,180.58,139.339724,0.172216,0.092493,0.079723,2,2,2,1,1,1.0,0,1
4e-06,2,0,200,0,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,14,6,9,6,2,0.0,0,1
0.179549,10,6,840,268,254,252,33684.39844,9980.5625,2,1,17.564444,31.975801,0.052042,0.019661,0.032381,1,1,1,1,1,1.0,0,1
0.204871,32,26,3728,5578,31,29,141044.8594,209458.6406,7,7,6.608742,8.16376,0.000788,0.00063,0.000158,2,7,1,1,0,0.0,0,0
1e-05,2,0,200,0,254,0,400000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,15,4,9,4,2,0.0,0,1
1.157195,10,10,828,1488,62,252,5157.298828,9263.780273,2,2,128.577222,119.874336,0.137925,0.077584,0.060341,1,3,3,7,1,1.0,0,1
0.642554,10,6,2516,268,254,252,28199.96484,2788.87085,2,1,71.394889,104.406203,0.212639,0.089307,0.123332,12,5,5,1,1,0.0,0,1
0.001107,2,2,130,162,31,29,469738.0,585365.8125,0,0,0.011,0.006,0.0,0.0,0.0,1,2,5,1,0,0.0,0,0
0.018487,16,18,1540,1644,31,29,624871.5,672039.8125,4,4,1.210733,1.060412,0.000575,0.000453,0.000122,14,9,9,7,0,0.0,0,0
0.03574,8,10,1050,824,31,29,205707.8906,166088.4219,2,2,4.969714,3.908889,0.000722,0.000555,0.000167,2,7,2,1,0,1.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,7,4,6,4,2,0.0,0,1
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,16,3,4,3,2,0.0,0,1
9e-06,2,0,114,0,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,9,4,4,4,2,0.0,0,1
0.319256,12,10,2620,3906,254,252,60189.94141,88104.84375,3,3,26.667727,29.837,0.110131,0.05072,0.059411,2,1,1,1,1,1.0,0,1
0.321836,62,58,5928,8010,31,29,144993.1094,195677.3125,14,17,5.276,5.63293,0.000764,0.000607,0.000157,5,1,1,1,0,0.0,0,0
2e-06,2,0,104,0,254,0,208000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0.0,2,2,2,2,2,0.0,0,1
2.714022,34,26,21407,2138,62,252,61246.375,6060.378418,14,8,82.243092,105.204117,0.178103,0.082425,0.095678,4,1,1,1,1,0.0,0,1
4e-06,2,0,200,0,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,23,8,8,8,2,0.0,0,1
0.28906,26,28,4184,2976,31,29,111367.8828,79429.875,7,7,11.54904,10.687259,0.000645,0.000499,0.000146,7,6,4,3,0,0.0,0,0
1.29377,14,18,1684,10168,31,29,9670.961914,59386.13672,3,5,99.493615,76.073235,0.000665,0.000519,0.000146,1,3,1,1,0,1.0,0,0
3.5e-05,2,0,114,0,254,0,13028571.0,0.0,0,0,0.035,0.0,0.0,0.0,0.0,11,7,8,7,2,0.0,0,1
0.001069,2,2,132,164,31,29,493919.5625,613657.625,0,0,0.011,0.008,0.0,0.0,0.0,2,4,2,1,0,0.0,0,0
1.1e-05,2,0,114,0,254,0,41454544.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,11,3,3,3,2,0.0,0,1
31.078283,4,4,184,112,0,0,35.523197,21.622816,0,0,15514.345,15514.345,0.0,0.0,0.0,2,2,2,2,0,0.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1
1.098024,10,6,936,268,254,252,6141.942383,1632.022583,2,1,112.282667,185.153594,0.276265,0.172244,0.104021,1,1,1,1,1,0.0,0,1
0.00106,2,2,146,178,31,29,550943.375,671698.0625,0,0,0.01,0.008,0.0,0.0,0.0,5,3,4,2,0,0.0,0,0
0.187253,10,10,638,4772,254,252,24565.69531,183495.0625,2,3,20.805889,19.365111,0.055266,0.007586,0.04768,1,1,1,1,1,1.0,0,1
4e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,14,2,4,2,2,0.0,0,1
0.337672,224,438,12934,548216,31,29,305077.125,12958492.0,21,197,1.512771,0.771568,0.000619,0.000487,0.000132,15,2,6,2,0,0.0,0,0
2.050189,20,22,972,4336,62,252,3605.52124,16150.70606,7,9,107.904687,95.320098,0.123839,0.047562,0.076277,1,1,1,1,1,0.0,0,1
0.223955,10,6,1200,268,254,252,38579.17969,8001.607422,2,1,23.261333,43.559398,0.050682,0.006149,0.044533,1,1,1,1,1,1.0,0,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,11,4,4,4,2,0.0,0,1
0.53864,12,8,1058,728,254,252,14406.65332,9460.864258,3,2,46.321546,71.656859,0.072952,0.037038,0.035914,3,1,1,1,1,0.0,0,1
0.418576,12,8,994,732,254,252,17430.52539,12251.06055,3,2,35.981453,50.535285,0.097517,0.064822,0.032695,3,1,1,1,1,0.0,0,1
0.409399,10,6,864,268,254,252,15202.77246,4377.147949,2,1,43.492333,73.249797,0.109363,0.043141,0.066222,1,1,9,1,1,1.0,0,1
3e-06,2,0,200,0,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0.0,10,4,8,4,2,0.0,0,1
0.004955,18,18,4376,2456,31,29,6672856.0,3745711.5,7,7,0.272824,0.261824,0.00063,0.0005,0.00013,7,4,3,3,0,0.0,0,0
1.050167,12,18,1580,10168,31,29,11038.24512,73161.70313,3,5,95.438276,61.743356,0.000657,0.000526,0.000131,2,1,1,1,0,1.0,0,0
0.403139,10,6,1096,268,254,252,19586.29688,4445.117188,2,1,39.952444,67.357203,0.106876,0.066346,0.04053,1,1,2,1,1,1.0,0,1
0.539269,10,6,1278,268,254,252,17074.9668,3323.01709,2,1,57.214222,103.364,0.081798,0.022438,0.05936,2,2,6,2,1,0.0,0,1
0.792264,10,10,806,1172,62,252,7330.889648,10653.01465,2,2,88.029333,67.565336,0.141688,0.08328,0.058408,4,1,1,4,1,1.0,0,1
2.148298,10,8,556,354,254,252,1865.662964,1154.402222,2,1,238.699778,283.918563,0.233763,0.12519,0.108573,2,1,2,1,1,0.0,0,1
3e-06,2,0,200,0,254,0,200000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0.0,11,5,8,5,2,0.0,0,1
1.032505,10,10,826,1758,62,252,5764.620605,12265.31543,2,2,114.722778,101.612109,0.16295,0.088446,0.074504,2,1,3,1,1,1.0,0,1
0.247569,10,6,840,268,254,252,24429.55273,7238.38623,2,1,25.952778,37.518398,0.073308,0.059969,0.013339,1,2,1,1,1,1.0,0,1
0.040103,90,92,5174,85520,31,29,1020771.5,16874748.0,7,39,0.447034,0.433198,0.000815,0.000678,0.000137,7,4,3,1,0,0.0,0,0
1.706228,62,58,5928,8010,31,29,27349.2168,36909.48828,14,17,27.970952,29.921228,0.000708,0.000574,0.000134,2,2,2,1,0,0.0,0,0
0.417069,10,6,1220,268,254,252,21061.26367,4296.651367,2,1,45.090556,70.204398,0.133153,0.066038,0.067115,1,1,2,1,1,1.0,0,1
0.172136,6,8,320,1906,31,29,12408.79395,77520.10156,1,2,34.3616,24.517285,0.000646,0.000511,0.000135,1,2,7,2,0,0.0,0,0
7e-06,2,0,200,0,254,0,114285712.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,6,3,7,3,2,0.0,0,1
0.677822,224,438,12934,548216,31,29,151980.9063,6455559.0,21,197,3.038023,1.546348,0.005878,0.002066,0.003812,10,2,4,1,0,0.0,0,0
3.7e-05,2,0,114,0,254,0,12324324.0,0.0,0,0,0.037,0.0,0.0,0.0,0.0,14,3,3,3,2,0.0,0,1
0.487177,8,10,364,3754,62,252,5238.342285,55487.01953,1,3,69.596717,50.850333,0.053219,0.02885,0.024369,2,2,2,2,1,0.0,0,1
0.005297,4,4,568,304,31,29,643383.0625,344345.8438,0,0,1.437333,1.248667,0.0,0.0,0.0,5,7,4,3,0,0.0,0,0
1.876458,25,66,1328,65448,62,252,5435.772949,274802.8438,6,17,78.185751,27.9204,0.114663,0.060863,0.0538,2,1,1,1,1,0.0,0,1
1.7e-05,2,0,156,0,254,0,36705880.0,0.0,0,0,0.017,0.0,0.0,0.0,0.0,10,2,4,2,2,0.0,0,1
0.001013,2,2,146,178,31,29,576505.4375,702862.75,0,0,0.002,0.002,0.0,0.0,0.0,4,4,2,2,0,0.0,0,0
0.006412,22,24,2054,2478,31,29,2446662.5,2963194.0,6,6,0.287571,0.226522,0.001394,0.001191,0.000203,4,5,3,1,0,0.0,0,0
0.044342,17,13,1024,14984,31,29,173920.8906,2495512.25,2,2,2.771375,3.627667,0.000694,0.000578,0.000116,6,4,4,1,0,0.0,0,0
0.19006,10,6,1546,268,254,252,58592.02344,9428.601562,2,1,19.361222,36.450398,0.05288,0.007805,0.045075,2,1,1,1,1,1.0,0,1
0.692337,10,8,564,354,254,252,5869.974121,3582.070801,2,1,76.926333,93.216141,0.066067,0.03166,0.034407,1,1,2,1,1,0.0,0,1
0.478636,10,8,784,1054,62,252,11800.19922,15427.17188,2,2,53.181778,61.044285,0.073121,0.050574,0.022547,1,1,1,1,1,1.0,0,1
1.980115,64,26,64128,1868,62,252,255039.7188,7260.184082,29,8,31.430397,75.920758,0.146607,0.081336,0.065271,1,2,2,2,1,0.0,0,1
0.636901,10,6,828,268,254,252,9370.373047,2813.624023,2,1,70.766778,112.844797,0.123877,0.045247,0.07863,1,1,1,1,1,1.0,0,1
1.072006,10,6,528,268,254,252,3552.218994,1671.632446,2,1,96.471111,202.995203,0.086004,0.05702,0.028984,1,1,5,1,1,0.0,0,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1
1.017914,14,18,1684,10168,31,29,12291.80371,75479.85156,3,5,78.236925,59.845881,0.000657,0.00053,0.000127,3,4,11,3,0,4.0,0,0
7e-06,2,0,200,0,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0.0,11,5,5,5,2,0.0,0,1
0.001096,2,2,146,178,31,29,532846.75,649635.0625,0,0,0.011,0.009,0.0,0.0,0.0,1,4,1,1,0,0.0,0,0
0.033896,78,80,4550,67468,31,29,1060184.125,15724570.0,7,33,0.435636,0.426154,0.000817,0.000646,0.000171,22,4,6,2,0,0.0,0,0
1.008566,14,18,1684,10168,31,29,12405.73242,76179.44531,3,5,77.555459,59.300824,0.000565,0.000449,0.000116,1,1,1,1,0,1.0,0,0
0.636863,8,6,364,268,62,252,4007.141357,2813.791992,1,1,90.980426,113.271398,0.119871,0.060819,0.059052,9,2,4,2,1,0.0,0,1
2.424846,10,8,884,354,254,252,2626.14624,1022.745361,2,1,269.427333,329.968156,0.176383,0.074751,0.101632,1,1,1,1,1,1.0,0,1
0.00105,2,2,132,164,31,29,502857.1563,624761.9375,0,0,0.01,0.005,0.0,0.0,0.0,4,3,8,1,0,0.0,0,0
0.574375,10,6,806,268,254,252,10111.86133,3119.913086,2,1,63.806111,102.416203,0.126618,0.062264,0.064354,2,1,1,1,1,1.0,0,1
0.017945,48,50,2974,32400,31,29,1298634.625,14155251.0,7,18,0.374809,0.353531,0.000764,0.000612,0.000152,5,2,9,1,0,0.0,0,0
0.458994,10,8,1716,354,254,252,26928.45703,5403.120605,2,1,49.481778,59.280145,0.09721,0.044023,0.053187,9,2,2,2,1,0.0,0,1
0.376776,10,8,790,2096,62,252,15096.50293,38940.90625,2,2,41.864,41.665855,0.137405,0.073415,0.06399,1,1,2,1,1,1.0,0,1
0.001045,2,2,146,178,31,29,558851.625,681339.6875,0,0,0.011,0.008,0.0,0.0,0.0,4,4,1,1,0,0.0,0,0
0.026822,62,58,5928,8010,31,29,1739765.875,2347923.25,14,17,0.439705,0.457702,0.000745,0.000589,0.000156,2,4,5,1,0,0.0,0,0
0.533993,10,6,872,268,254,252,11760.4541,3355.849121,2,1,59.332556,103.969602,0.036698,0.013347,0.023351,1,1,1,1,1,1.0,0,1
0.187598,10,6,990,268,254,252,37996.14063,9552.34082,2,1,19.158556,36.243,0.051709,0.006362,0.045347,1,1,1,1,1,1.0,0,1
0.016342,8,10,1032,822,31,29,442051.1875,362256.7813,2,2,2.280286,1.732667,0.000861,0.000738,0.000123,1,5,7,1,0,1.0,0,0
10.687411,344,746,18370,1087890,31,29,13711.08496,813242.375,2,370,31.157686,14.341304,0.003994,0.003136,0.000858,10,14,9,9,0,0.0,0,0
0.017893,40,42,2558,23268,31,29,1115520.0,10155480.0,7,14,0.45059,0.4307,0.000792,0.000654,0.000138,3,7,2,1,0,0.0,0,0
0.013178,12,14,1036,2366,31,29,576718.75,1333738.0,4,4,1.165545,0.953154,0.000917,0.000776,0.000141,8,3,2,1,0,0.0,0,0
1.677965,60,14,68185,612,254,252,319668.1563,2712.809814,27,1,26.707017,122.975766,0.147173,0.079279,0.067894,4,1,1,2,1,1.0,0,1
0.028019,40,42,2542,23266,31,29,707805.4375,6485028.0,7,14,0.710231,0.669219,0.000748,0.000575,0.000173,13,3,12,1,0,0.0,0,0
0.432656,10,8,510,354,254,252,8487.112305,5732.036621,2,1,46.388,54.117145,0.101523,0.053828,0.047695,12,4,3,12,1,1.0,0,1
0.001038,2,2,146,178,31,29,562620.4375,685934.5,0,0,0.01,0.002,0.0,0.0,0.0,3,7,1,1,0,0.0,0,0
5e-06,2,0,200,0,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,19,4,5,4,2,0.0,0,1
0.001106,2,2,146,178,31,29,528028.9375,643761.25,0,0,0.062,0.008,0.0,0.0,0.0,2,1,2,1,0,0.0,0,0
0.036123,4,4,528,304,31,29,87700.35938,50494.14453,0,0,6.676333,7.685,0.0,0.0,0.0,4,6,7,3,0,0.0,0,0
1.4e-05,2,0,114,0,254,0,32571428.0,0.0,0,0,0.014,0.0,0.0,0.0,0.0,7,3,3,3,2,0.0,0,1
1.006003,12,18,1580,10168,31,29,11522.82813,76373.53125,3,5,91.421364,59.142939,0.000685,0.000568,0.000117,1,2,4,1,0,1.0,0,0
4e-06,2,0,200,0,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0.0,21,6,6,6,2,0.0,0,1
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,7,4,5,4,2,0.0,0,1
0.405894,28,30,5024,3080,31,29,95492.90625,58695.125,7,7,15.021111,13.978896,0.000633,0.000502,0.000131,8,1,3,1,0,0.0,0,0
0.001696,4,4,536,304,31,29,1896226.375,1075471.75,0,0,0.431,0.218,0.0,0.0,0.0,3,5,4,3,0,0.0,0,0
0.400279,4,4,568,320,31,29,8514.061523,4796.654297,0,0,84.683664,128.290664,0.0,0.0,0.0,9,8,4,3,0,0.0,0,0
0.020806,46,46,2870,27384,31,29,1079688.625,10300490.0,7,16,0.455311,0.451333,0.000611,0.000489,0.000122,5,3,2,1,0,0.0,0,0
1.261047,10,6,832,1774,62,252,4751.606934,9382.679688,2,2,140.116333,232.163203,0.103181,0.066142,0.037039,1,3,4,1,1,1.0,0,1
0.178546,10,6,924,268,254,252,37278.91016,10036.62988,2,1,18.428222,34.400602,0.050207,0.006532,0.043675,1,1,1,1,1,1.0,0,1
0.441827,52,40,37496,3276,31,29,665871.5,57850.69922,18,8,8.656353,11.315077,0.000666,0.000535,0.000131,1,4,5,2,0,0.0,0,0
4e-06,2,0,200,0,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0.0,23,8,8,8,2,0.0,0,1
2.022108,24,112,1410,142267,62,252,5348.873535,557821.8125,2,53,87.91774,17.172928,0.177797,0.089144,0.088653,3,1,1,1,1,0.0,0,1
1.265029,10,12,832,5526,62,252,4736.650391,32037.21094,2,3,140.558778,105.218544,0.163541,0.083672,0.079869,2,1,1,2,1,1.0,0,1
0.014028,42,44,2646,25418,31,29,1473053.875,14166524.0,7,15,0.333805,0.321833,0.000633,0.000508,0.000125,3,1,4,1,0,0.0,0,0
7e-06,2,0,114,0,254,0,65142856.0,0.0,0,0,0.007,0.0,0.0,0.0,0.0,4,4,5,4,2,0.0,0,1
0.08331,54,56,3302,40478,31,29,311223.125,3817645.0,7,21,1.564698,1.504164,0.000707,0.00057,0.000137,6,1,2,1,0,0.0,0,0
1e-05,2,0,114,0,254,0,45600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,15,1,1,1,2,0.0,0,1
1.1e-05,2,0,210,0,254,0,76363632.0,0.0,0,0,0.011,0.0,0.0,0.0,0.0,1,1,1,1,2,0.0,0,1
1e-05,2,0,104,0,254,0,41600000.0,0.0,0,0,0.01,0.0,0.0,0.0,0.0,14,1,2,1,2,0.0,0,1
